ts,gpu_busy_pct,foreign_n,foreign_cpu_pct,foreign_max_proc_pct,mine_n,mine_cpu_pct,quiet_streak,load1,verdict
10:51:38,100,8,6.0,5.0,0,0.0,1,4.51,BUSY
10:51:39,99,8,0.0,0.0,0,0.0,2,4.51,BUSY
10:51:40,79,8,70.5,58.6,0,0.0,0,4.51,BUSY
10:51:41,100,8,8.9,8.9,0,0.0,0,4.51,BUSY
10:51:42,100,8,20.8,18.8,0,0.0,0,4.95,BUSY
10:51:43,100,8,5.0,3.0,0,0.0,1,4.95,BUSY
10:51:44,100,8,3.0,3.0,0,0.0,2,4.95,BUSY
10:51:45,0,8,17.8,14.9,0,0.0,0,4.95,BUSY
10:51:46,100,8,1.0,1.0,0,0.0,1,4.95,BUSY
10:51:47,0,8,27.8,26.8,0,0.0,0,5.19,BUSY
10:51:48,100,8,6.9,5.0,0,0.0,1,5.19,BUSY
10:51:49,24,8,8.0,7.0,0,0.0,0,5.19,BUSY
10:51:50,51,2,0.0,0.0,0,0.0,1,5.19,BUSY
10:51:51,100,8,0.0,0.0,0,0.0,2,5.19,BUSY
10:51:52,0,8,13.9,10.9,0,0.0,0,5.10,BUSY
10:51:53,100,8,9.9,9.9,0,0.0,0,5.10,BUSY
10:51:54,99,8,13.9,11.9,0,0.0,0,5.10,BUSY
10:51:55,99,8,1.0,1.0,0,0.0,1,5.10,BUSY
10:51:56,67,8,23.8,21.9,0,0.0,0,5.10,BUSY
10:51:57,0,8,7.0,7.0,0,0.0,0,4.85,BUSY
10:51:58,100,8,4.0,3.0,0,0.0,1,4.85,BUSY
10:51:59,0,8,35.7,25.8,0,0.0,0,4.85,BUSY
10:52:00,80,8,58.5,39.6,0,0.0,0,4.85,BUSY
10:52:02,0,8,23.9,20.9,0,0.0,0,4.85,BUSY
10:52:03,27,2,0.0,0.0,0,0.0,1,4.70,BUSY
10:52:04,100,8,0.0,0.0,0,0.0,2,4.70,BUSY
10:52:05,99,8,4.0,3.0,0,0.0,3,4.70,QUIET
10:52:06,100,8,8.9,6.0,0,0.0,0,4.70,BUSY
10:52:07,100,8,9.9,6.9,0,0.0,0,4.70,BUSY
10:52:08,9,8,19.9,16.9,0,0.0,0,4.64,BUSY
10:52:09,99,8,26.8,14.9,0,0.0,0,4.64,BUSY
10:52:10,0,8,38.7,22.8,0,0.0,0,4.64,BUSY
10:52:11,99,8,41.7,23.8,0,0.0,0,4.64,BUSY
10:52:12,100,8,43.6,27.7,0,0.0,0,4.64,BUSY
10:52:13,100,8,43.6,25.8,0,0.0,0,4.99,BUSY
10:52:14,0,6,0.0,0.0,0,0.0,1,4.99,BUSY
10:52:15,100,6,82.4,71.5,0,0.0,0,4.99,BUSY
10:52:16,0,6,20.9,16.9,0,0.0,0,4.99,BUSY
10:52:17,99,6,2.0,2.0,0,0.0,1,4.99,BUSY
10:52:18,100,6,5.0,3.0,0,0.0,2,4.91,BUSY
10:52:19,0,6,2.0,2.0,0,0.0,3,4.91,QUIET
10:52:20,100,6,2.0,2.0,0,0.0,4,4.91,QUIET
10:52:21,73,6,13.9,12.9,0,0.0,0,4.91,BUSY
10:52:22,100,6,10.9,9.9,0,0.0,0,4.91,BUSY
10:52:23,0,6,6.0,5.0,0,0.0,1,4.76,BUSY
10:52:24,82,6,8.9,8.9,0,0.0,0,4.76,BUSY
10:52:25,74,6,9.9,6.0,0,0.0,0,4.76,BUSY
10:52:26,23,6,21.8,17.9,0,0.0,0,4.76,BUSY
10:52:27,100,6,26.8,17.9,0,0.0,0,4.76,BUSY
10:52:28,0,6,21.9,17.9,0,0.0,0,4.78,BUSY
10:52:29,0,6,19.9,8.9,0,0.0,0,4.78,BUSY
10:52:30,97,6,29.8,27.8,0,0.0,0,4.78,BUSY
10:52:31,0,6,15.9,13.9,0,0.0,0,4.78,BUSY
10:52:32,59,6,4.0,3.0,0,0.0,1,4.78,BUSY
10:52:33,100,6,3.0,3.0,0,0.0,2,4.80,BUSY
10:52:34,54,6,4.0,3.0,0,0.0,3,4.80,QUIET
10:52:35,99,6,10.9,10.9,0,0.0,0,4.80,BUSY
10:52:36,0,6,3.0,2.0,0,0.0,1,4.80,BUSY
10:52:37,0,6,12.9,12.9,0,0.0,0,4.80,BUSY
10:52:38,100,6,9.9,7.0,0,0.0,0,4.97,BUSY
10:52:39,0,6,2.0,2.0,0,0.0,1,4.97,BUSY
10:52:40,100,6,21.8,11.9,0,0.0,0,4.97,BUSY
10:52:41,0,6,17.9,15.9,0,0.0,0,4.97,BUSY
10:52:42,0,6,23.9,14.9,0,0.0,0,4.97,BUSY
10:52:43,99,6,0.0,0.0,0,0.0,1,4.98,BUSY
10:52:44,0,6,94.4,75.5,0,0.0,0,4.98,BUSY
10:52:45,0,6,13.9,11.9,0,0.0,0,4.98,BUSY
10:52:46,94,6,1.0,1.0,0,0.0,1,4.98,BUSY
10:52:47,0,6,9.9,8.9,0,0.0,0,4.98,BUSY
10:52:48,100,6,7.0,5.0,0,0.0,1,4.98,BUSY
10:52:49,0,6,6.9,6.0,0,0.0,0,4.98,BUSY
10:52:50,0,6,5.9,3.0,0,0.0,1,4.98,BUSY
10:52:51,76,6,22.9,20.9,0,0.0,0,4.98,BUSY
10:52:52,0,6,20.9,11.9,0,0.0,0,4.98,BUSY
10:52:53,92,6,23.9,19.9,0,0.0,0,4.82,BUSY
10:52:54,0,6,29.8,19.9,0,0.0,0,4.82,BUSY
10:52:55,100,0,0.0,0.0,0,0.0,1,4.82,BUSY
10:52:56,96,6,0.0,0.0,0,0.0,2,4.82,BUSY
10:52:57,0,6,16.9,14.9,0,0.0,0,4.82,BUSY
10:52:58,38,6,20.9,17.9,0,0.0,0,5.07,BUSY
10:52:59,97,6,11.9,9.9,0,0.0,0,5.07,BUSY
10:53:00,0,6,1.0,1.0,0,0.0,1,5.07,BUSY
10:53:01,0,6,1.0,1.0,0,0.0,2,5.07,BUSY
10:53:02,0,6,16.9,14.9,0,0.0,0,5.07,BUSY
10:53:03,88,6,4.0,3.0,0,0.0,1,4.91,BUSY
10:53:04,100,6,8.9,8.9,0,0.0,0,4.91,BUSY
10:53:05,99,6,13.9,11.9,0,0.0,0,4.91,BUSY
10:53:06,100,6,13.9,11.9,0,0.0,0,4.91,BUSY
10:53:07,0,6,8.9,7.0,0,0.0,0,4.91,BUSY
10:53:08,100,6,0.0,0.0,0,0.0,1,4.92,BUSY
10:53:09,92,0,0.0,0.0,0,0.0,2,4.92,BUSY
10:53:10,0,0,0.0,0.0,0,0.0,3,4.92,QUIET
10:53:11,100,6,0.0,0.0,0,0.0,4,4.92,QUIET
10:53:12,64,6,15.9,12.9,0,0.0,0,4.92,BUSY
10:53:13,100,6,1.0,1.0,0,0.0,1,4.92,BUSY
10:53:14,0,6,9.9,9.9,0,0.0,0,4.92,BUSY
10:53:15,0,6,6.0,5.0,0,0.0,1,4.92,BUSY
10:53:16,0,6,9.9,8.9,0,0.0,0,4.92,BUSY
10:53:17,0,6,1.0,1.0,0,0.0,1,4.92,BUSY
10:53:18,0,6,12.9,8.0,0,0.0,0,4.77,BUSY
10:53:19,100,6,17.9,15.9,0,0.0,0,4.77,BUSY
10:53:20,100,6,12.9,11.9,0,0.0,0,4.77,BUSY
10:53:21,0,6,10.9,8.9,0,0.0,0,4.77,BUSY
10:53:22,100,6,10.9,8.0,0,0.0,0,4.77,BUSY
10:53:23,0,6,7.9,6.0,0,0.0,0,4.71,BUSY
10:53:24,100,6,0.0,0.0,0,0.0,1,4.71,BUSY
10:53:25,0,6,41.7,33.8,0,0.0,0,4.71,BUSY
10:53:26,0,6,12.9,11.9,0,0.0,0,4.71,BUSY
10:53:27,100,6,3.0,3.0,0,0.0,1,4.71,BUSY
10:53:28,27,6,5.0,4.0,0,0.0,2,4.57,BUSY
10:53:29,23,6,6.0,6.0,0,0.0,0,4.57,BUSY
10:53:30,93,6,11.9,6.0,0,0.0,0,4.57,BUSY
10:53:31,0,6,23.9,19.9,0,0.0,0,4.57,BUSY
10:53:32,0,6,23.9,19.9,0,0.0,0,4.57,BUSY
10:53:33,0,6,40.8,19.9,0,0.0,0,4.28,BUSY
10:53:34,0,6,21.9,18.9,0,0.0,0,4.28,BUSY
10:53:35,0,0,0.0,0.0,0,0.0,1,4.28,BUSY
10:53:36,81,6,0.0,0.0,0,0.0,2,4.28,BUSY
10:53:37,24,6,11.9,10.9,0,0.0,0,4.28,BUSY
10:53:38,0,6,1.0,1.0,0,0.0,1,4.10,BUSY
10:53:39,97,6,9.0,8.0,0,0.0,0,4.10,BUSY
10:53:40,100,6,2.0,2.0,0,0.0,1,4.10,BUSY
10:53:41,0,6,4.0,3.0,0,0.0,2,4.10,BUSY
10:53:42,100,6,1.0,1.0,0,0.0,3,4.10,QUIET
10:53:43,21,6,2.0,2.0,0,0.0,4,3.85,QUIET
10:53:44,100,6,2.0,1.0,0,0.0,5,3.85,QUIET
10:53:45,100,6,24.8,17.9,0,0.0,0,3.85,BUSY
10:53:46,0,6,18.9,16.9,0,0.0,0,3.85,BUSY
10:53:47,0,6,38.8,19.9,0,0.0,0,3.85,BUSY
10:53:48,0,6,0.0,0.0,0,0.0,1,3.70,BUSY
10:53:49,0,6,18.9,16.9,0,0.0,0,3.70,BUSY
10:53:50,0,6,1.0,1.0,0,0.0,1,3.70,BUSY
10:53:51,100,6,2.0,1.0,0,0.0,2,3.70,BUSY
10:53:52,0,6,3.0,2.0,0,0.0,3,3.70,QUIET
10:53:53,99,6,1.0,1.0,0,0.0,4,3.57,QUIET
10:53:54,99,6,15.9,15.9,0,0.0,0,3.57,BUSY
10:53:55,99,6,8.0,7.0,0,0.0,0,3.57,BUSY
10:53:56,100,6,2.0,1.0,0,0.0,1,3.57,BUSY
